path,category,size,lines,words,has_frontmatter,frontmatter_keys
finished-manuscript/.venv/Lib/site-packages/pip/_internal/index/__pycache__/package_finder.cpython-314.pyc,other,50320,1460,2978,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/index/__pycache__/sources.cpython-314.pyc,other,15940,410,711,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/index/__pycache__/__init__.cpython-314.pyc,other,270,5,7,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/base.py,other,2550,82,278,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/_distutils.py,other,5975,173,682,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/_sysconfig.py,other,7779,218,872,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/__init__.py,other,14157,440,1473,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/__pycache__/base.cpython-314.pyc,other,4346,109,224,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/__pycache__/_distutils.cpython-314.pyc,other,7625,286,480,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/__pycache__/_sysconfig.cpython-314.pyc,other,9351,299,636,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/locations/__pycache__/__init__.cpython-314.pyc,other,18952,730,1229,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/base.py,other,25420,685,2537,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/pkg_resources.py,other,10544,298,917,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/_json.py,other,2711,87,245,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/__init__.py,other,5824,169,608,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/_compat.py,other,2804,87,323,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/_dists.py,other,8420,229,742,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/_envs.py,other,5333,143,526,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/__init__.py,other,135,6,16,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/__pycache__/_compat.cpython-314.pyc,other,5324,138,325,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/__pycache__/_dists.cpython-314.pyc,other,16231,341,570,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/__pycache__/_envs.cpython-314.pyc,other,9633,296,539,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/importlib/__pycache__/__init__.cpython-314.pyc,other,399,8,12,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/__pycache__/base.cpython-314.pyc,other,41833,860,2216,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/__pycache__/pkg_resources.cpython-314.pyc,other,20595,402,691,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/__pycache__/_json.cpython-314.pyc,other,3425,104,149,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/metadata/__pycache__/__init__.cpython-314.pyc,other,7862,203,524,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/candidate.py,other,753,25,68,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/direct_url.py,other,6555,227,658,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/format_control.py,other,2471,78,214,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/index.py,other,1030,28,95,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/installation_report.py,other,2839,57,290,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/link.py,other,21992,617,2403,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/release_control.py,other,3403,92,328,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/scheme.py,other,575,25,66,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/search_scope.py,other,4507,126,440,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/selection_prefs.py,other,2221,56,242,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/target_python.py,other,4243,122,414,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/wheel.py,other,2920,80,354,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__init__.py,other,62,1,8,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/candidate.cpython-314.pyc,other,2272,42,74,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/direct_url.cpython-314.pyc,other,13622,394,593,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/format_control.cpython-314.pyc,other,5167,162,230,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/index.cpython-314.pyc,other,2182,46,67,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/installation_report.cpython-314.pyc,other,3028,90,114,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/link.cpython-314.pyc,other,33429,754,1723,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/release_control.cpython-314.pyc,other,4585,153,309,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/scheme.cpython-314.pyc,other,1357,31,67,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/search_scope.cpython-314.pyc,other,6082,135,259,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/selection_prefs.cpython-314.pyc,other,2253,69,171,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/target_python.cpython-314.pyc,other,5323,178,386,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/wheel.cpython-314.pyc,other,5384,130,383,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/models/__pycache__/__init__.cpython-314.pyc,other,304,3,10,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/auth.py,other,20806,568,2171,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/cache.py,other,4862,128,530,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/download.py,other,12667,341,1137,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/lazy_wheel.py,other,7646,215,839,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/session.py,other,19555,532,2007,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/utils.py,other,4091,98,544,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/xmlrpc.py,other,1830,61,140,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__init__.py,other,49,1,4,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/auth.cpython-314.pyc,other,26509,723,1275,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/cache.cpython-314.pyc,other,10258,231,551,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/download.cpython-314.pyc,other,18737,563,999,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/lazy_wheel.cpython-314.pyc,other,14239,341,817,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/session.cpython-314.pyc,other,22432,657,1076,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/utils.cpython-314.pyc,other,2910,82,143,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/xmlrpc.cpython-314.pyc,other,3448,95,158,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/network/__pycache__/__init__.cpython-314.pyc,other,292,3,6,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/check.py,other,5894,175,499,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/freeze.py,other,9854,259,738,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/prepare.py,other,28830,747,2691,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/build_tracker.py,other,4771,140,471,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/metadata.py,other,1421,38,111,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/metadata_editable.py,other,1509,41,119,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/wheel.py,other,1136,38,94,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/wheel_editable.py,other,1478,47,121,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__pycache__/build_tracker.cpython-314.pyc,other,9254,260,503,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__pycache__/metadata.cpython-314.pyc,other,2122,61,114,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__pycache__/metadata_editable.cpython-314.pyc,other,2176,63,116,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__pycache__/wheel.cpython-314.pyc,other,1919,64,121,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__pycache__/wheel_editable.cpython-314.pyc,other,2265,90,157,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/build/__pycache__/__init__.cpython-314.pyc,other,244,2,2,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/install/wheel.py,other,27923,745,2740,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py,other,50,1,6,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/install/__pycache__/wheel.cpython-314.pyc,other,40636,1041,1932,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/install/__pycache__/__init__.cpython-314.pyc,other,304,3,8,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/__pycache__/check.cpython-314.pyc,other,8211,212,404,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/__pycache__/freeze.cpython-314.pyc,other,11501,343,598,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/__pycache__/prepare.cpython-314.pyc,other,30568,920,1541,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/operations/__pycache__/__init__.cpython-314.pyc,other,238,2,2,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/constructors.py,other,18688,568,1882,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/pep723.py,other,1225,41,127,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/req_dependency_group.py,other,2618,75,248,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/req_file.py,other,20685,631,1951,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/req_install.py,other,31273,828,2950,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/req_set.py,other,2828,81,226,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/req_uninstall.py,other,24099,639,2229,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__init__.py,other,3041,103,223,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/constructors.cpython-314.pyc,other,25368,897,1646,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/pep723.cpython-314.pyc,other,3240,71,142,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/req_dependency_group.cpython-314.pyc,other,4956,139,266,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/req_file.cpython-314.pyc,other,28174,815,1537,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/req_install.cpython-314.pyc,other,41456,1028,1981,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/req_set.cpython-314.pyc,other,7052,178,275,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/req_uninstall.cpython-314.pyc,other,37558,1105,2021,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/req/__pycache__/__init__.cpython-314.pyc,other,4516,173,272,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/base.py,other,577,20,44,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/legacy/resolver.py,other,24060,598,2208,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__pycache__/resolver.cpython-314.pyc,other,25275,737,1601,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__pycache__/__init__.cpython-314.pyc,other,245,2,2,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/base.py,other,5047,142,476,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/candidates.py,other,20454,591,1827,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py,other,34028,856,2915,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/found_candidates.py,other,6018,166,654,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/provider.py,other,11441,285,1193,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/reporter.py,other,3909,98,366,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/requirements.py,other,8239,251,784,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/resolver.py,other,13437,332,1345,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/base.cpython-314.pyc,other,11178,177,358,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/candidates.cpython-314.pyc,other,37533,774,1459,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/factory.cpython-314.pyc,other,39377,1135,2008,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/found_candidates.cpython-314.pyc,other,7971,236,548,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/provider.cpython-314.pyc,other,13064,416,944,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/reporter.cpython-314.pyc,other,7403,166,370,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/requirements.cpython-314.pyc,other,21132,353,568,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/resolver.cpython-314.pyc,other,13433,427,908,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__pycache__/__init__.cpython-314.pyc,other,249,2,2,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/__pycache__/base.cpython-314.pyc,other,1683,29,39,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/resolution/__pycache__/__init__.cpython-314.pyc,other,238,2,2,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/appdirs.py,other,1681,52,174,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/compat.py,other,2514,85,291,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/compatibility_tags.py,other,6630,201,687,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/datetime.py,other,868,28,99,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/deprecation.py,other,3696,126,412,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/direct_url_helpers.py,other,3200,87,277,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/egg_link.py,other,2459,81,261,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/entrypoints.py,other,3324,88,373,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/filesystem.py,other,6892,203,777,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/filetypes.py,other,689,24,75,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/glibc.py,other,3726,102,478,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/hashes.py,other,4998,150,549,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/logging.py,other,13414,396,1224,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/misc.py,other,23722,771,2590,False,
finished-manuscript/.venv/Lib/site-packages/pip/_internal/utils/packaging.py,other,1601,44,169,False,
